airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type,sentiment
AlaskaAir,9.60914E+17,Tue Feb 06 16:33:36 +0000 2018,@doublewidesfly @AlaskaAir Last time I tried in the morning they put up the sign as I was walking up to the door ,0,0,en,9.60914E+17,24449834,,,,negative
AlaskaAir,9.60914E+17,Tue Feb 06 16:33:35 +0000 2018,Small pathetic breakfast this morning on @AlaskaAir. Sea-bna midcon. No 2nd option and tiny serving of eggs and beaâ€_ https://t.co/SKbNbKDu3u,0,0,en,,24115965,,,,negative
AlaskaAir,9.60914E+17,Tue Feb 06 16:32:43 +0000 2018,@flyguy84 @AlaskaAir At 6:30 it was open to PP. Honestly usually go to the amex lounge but I was to lazy to walk to concourse B this am,0,0,en,9.60913E+17,24115965,,,,negative
AlaskaAir,9.60914E+17,Tue Feb 06 16:31:42 +0000 2018,RT @AlaskaAir: We are so proud of our team for being so caring and compassionate. #iAmAlaska #iFlyAlaska https://t.co/FRtKS2LiIE,53,0,en,,164004692,,,,positive
AlaskaAir,9.60914E+17,Tue Feb 06 16:30:26 +0000 2018,@AlaskaAir Seriously NYC. Chicago Pittsburgh Baltimore SFO Boston San Diego Miami. I donâ€™t know. Not sure,0,0,en,9.60913E+17,308039039,,,,neutral
AlaskaAir,9.60913E+17,Tue Feb 06 16:29:14 +0000 2018,@AlaskaAir Fred,0,0,en,9.60908E+17,480459451,,,,positive
AlaskaAir,9.60913E+17,Tue Feb 06 16:28:15 +0000 2018,@AlaskaAir My city New Milford NJ?  No wait Tallman in Rockland County.  No wait. Monsey. No.   Dumont Oradel or Hackensack?,0,0,en,9.57788E+17,308039039,,,,positive
AlaskaAir,9.60913E+17,Tue Feb 06 16:27:21 +0000 2018,@AlaskaAir Yup.  Just waiting to see how you guys will make it right.  Donâ€™t need the discount code or miles.  Woulâ€_ https://t.co/tXAY4wRplc,0,0,en,9.60912E+17,378718113,,,,neutral
AlaskaAir,9.60913E+17,Tue Feb 06 16:27:07 +0000 2018,@doublewidesfly @AlaskaAir Hopefully I'll finally get to check it out tomorrow at 5am sharp before they start the uâ€_ https://t.co/8YEGy9ESDC,0,0,en,9.60888E+17,24449834,,,,neutral
AlaskaAir,9.60912E+17,Tue Feb 06 16:25:51 +0000 2018,@AlaskaAir Flat Iron.,0,0,en,9.60908E+17,1848960433,,,,neutral
AlaskaAir,9.60912E+17,Tue Feb 06 16:25:09 +0000 2018,@AlaskaAir Flatiron Building ,0,0,en,9.60908E+17,1528256990,,,,negative
AlaskaAir,9.60912E+17,Tue Feb 06 16:24:44 +0000 2018,@RealJimSnell @AlaskaAir No wait. Didnâ€™t I name it first?  No wait   I wasnâ€™t even living then.  Not until another 40 years or so,0,1,en,9.60912E+17,308039039,,,,negative
AlaskaAir,9.60912E+17,Tue Feb 06 16:23:32 +0000 2018,@AlaskaAir Flatiron I mean,0,0,en,9.60908E+17,308039039,,,,neutral
AlaskaAir,9.60912E+17,Tue Feb 06 16:23:00 +0000 2018,@AlaskaAir Ok the Flatirob thing that many mentioned,0,0,en,9.60911E+17,308039039,,,,neutral
AlaskaAir,9.60912E+17,Tue Feb 06 16:22:27 +0000 2018,@AlaskaAir Flatiron,0,0,en,9.60908E+17,164004692,,,,negative
AlaskaAir,9.60912E+17,Tue Feb 06 16:22:22 +0000 2018,Safe Call Now is on the way to Chicago on @AlaskaAir to go save lives âœŒï¸èâœŒï¸èâœŒï¸è #ArmorUp #EndTheSuffering https://t.co/31KLyrLQTe,0,2,en,,88782437,US,Spokane International Airport (GEG),poi,negative
AlaskaAir,9.60912E+17,Tue Feb 06 16:22:17 +0000 2018,@AlaskaAir  No  I can't - because someone else named it long ago.,0,0,en,9.60908E+17,2863487811,,,,negative
AlaskaAir,9.60911E+17,Tue Feb 06 16:20:55 +0000 2018,@AlaskaAir Woolworth Building,0,0,en,9.60908E+17,308039039,,,,negative
AlaskaAir,9.60911E+17,Tue Feb 06 16:20:50 +0000 2018,@AlaskaAir The flatiron building #TuesdayTravel,0,0,en,9.60908E+17,4924216575,,,,negative
AlaskaAir,9.60911E+17,Tue Feb 06 16:20:48 +0000 2018,@AlaskaAir Flatiron #TravelTuesday,0,0,en,9.60908E+17,162084752,,,,negative
AlaskaAir,9.60911E+17,Tue Feb 06 16:20:41 +0000 2018,Hey @AlaskaAir you guys forgot to put my bag on the plane... #mvpgold #lateformeeting,0,0,en,,378718113,,,,negative
AlaskaAir,9.6091E+17,Tue Feb 06 16:17:04 +0000 2018,RT @DangeRussWilson: Thank you to @AlaskaAir for helping me get all of our families to Dallas for a @Seahawksâ€‹ Christmas Eve victory! #GoHaâ€_,238,0,en,,8.15795E+17,,,,positive
AlaskaAir,9.6091E+17,Tue Feb 06 16:16:41 +0000 2018,@AlaskaAir Flat Iron Building NYC,0,0,en,9.60908E+17,78296948,,,,neutral
AlaskaAir,9.6091E+17,Tue Feb 06 16:16:31 +0000 2018,@AlaskaAir Smith Tower. First skyscraper on west coast.,0,1,en,9.60908E+17,96858802,,,,neutral
AlaskaAir,9.6091E+17,Tue Feb 06 16:16:01 +0000 2018,@AlaskaAir Of course! The flatiron building in nyc !,0,0,en,9.60908E+17,27763560,,,,negative
AlaskaAir,9.6091E+17,Tue Feb 06 16:15:11 +0000 2018,@AlaskaAir I will only tell you itâ€™s the Flatiron building if you give me two round trip tickets to anywhere you fly.,0,0,en,9.60908E+17,2650286422,,,,neutral
AlaskaAir,9.60909E+17,Tue Feb 06 16:13:42 +0000 2018,RT @AlaskaAir: Can you name this iconic building? #TravelTuesday https://t.co/BjJ0RiLJbM,6,0,en,,8.43609E+17,,,,neutral
AlaskaAir,9.60909E+17,Tue Feb 06 16:11:50 +0000 2018,@AlaskaAir The Flatiron building NYC,0,0,en,9.60908E+17,4444197987,,,,negative
AlaskaAir,9.60909E+17,Tue Feb 06 16:10:46 +0000 2018,@AlaskaAir Yeah  isnâ€™t that the Daily Bugle from Spider-Man?,0,4,en,9.60908E+17,4877701372,,,,neutral
AlaskaAir,9.60908E+17,Tue Feb 06 16:10:00 +0000 2018,@AlaskaAir Flatiron Building!,0,0,en,9.60908E+17,17903759,,,,negative
AlaskaAir,9.60908E+17,Tue Feb 06 16:09:43 +0000 2018,@AlaskaAir The Flatiron Building,0,0,en,9.60908E+17,29894847,,,,negative
AlaskaAir,9.60908E+17,Tue Feb 06 16:09:34 +0000 2018,@AlaskaAir flatiron,0,0,en,9.60908E+17,29382361,,,,negative
AlaskaAir,9.60908E+17,Tue Feb 06 16:09:26 +0000 2018,RT @AlaskaAir: Can you name this iconic building? #TravelTuesday https://t.co/BjJ0RiLJbM,6,0,en,,177475572,,,,neutral
AlaskaAir,9.60905E+17,Tue Feb 06 15:55:28 +0000 2018,Thanks for breakfast  @AlaskaAir. #iFlyAlaska https://t.co/xfMpvaFISg,0,2,en,,1151189359,US,San Jose  CA,city,positive
AlaskaAir,9.60904E+17,Tue Feb 06 15:54:18 +0000 2018,@AlaskaAir I understand you are growing  but sacrificing customer service is not a good practice. Your team offeredâ€_ https://t.co/TAJc7UeROU,0,0,en,,25800613,,,,negative
AlaskaAir,9.60904E+17,Tue Feb 06 15:53:42 +0000 2018,RT @AlaskaAir: Big news. Weâ€™ve picked up the option on our contract to play for another five years with @TimbersFC. We celebrated Rose Cityâ€_,39,0,en,,65633,,,,neutral
AlaskaAir,9.60902E+17,Tue Feb 06 15:46:03 +0000 2018,@AlaskaAir @TimbersFC Love âù_ï¸èBoth,0,0,en,9.60721E+17,3106965512,,,,positive
AlaskaAir,9.60902E+17,Tue Feb 06 15:45:29 +0000 2018,@AlaskaAir please tell me I can bring my guitar as a carry-on and put it in a coat closet  itâ€™s the most valuable thing I own,0,1,en,,2548324453,,,,negative
AlaskaAir,9.60901E+17,Tue Feb 06 15:42:10 +0000 2018,RT @AlaskaAir: Big news. Weâ€™ve picked up the option on our contract to play for another five years with @TimbersFC. We celebrated Rose Cityâ€_,39,0,en,,1676888396,,,,neutral
AlaskaAir,9.60898E+17,Tue Feb 06 15:27:48 +0000 2018,@AlaskaAir The wall of legends! It's what makes alaska airlines uniquely Seattle,0,1,en,9.60897E+17,24115965,,,,neutral
AlaskaAir,9.60897E+17,Tue Feb 06 15:24:37 +0000 2018,I should've planned better and worn my @TimbersFC jersey on the @AlaskaAir flight I'm taking in *checks watch* 20 mâ€_ https://t.co/Id6ij1Kx68,0,1,en,,38674270,,,,negative
AlaskaAir,9.60897E+17,Tue Feb 06 15:23:33 +0000 2018,@doublewidesfly @AlaskaAir I had a similar situation but it was at the Portland boardroom last summer when I checkeâ€_ https://t.co/n9zBuXRaRx,0,1,en,9.60895E+17,4894035661,,,,neutral
AlaskaAir,9.60895E+17,Tue Feb 06 15:17:30 +0000 2018,RT @icenest_: @AlaskaAir We take all threats very seriously. We are reporting this threat to Law Enforcement. -Suli https://t.co/bXUjsHuCok,5,0,en,,9.47662E+17,,,,neutral
AlaskaAir,9.60895E+17,Tue Feb 06 15:16:34 +0000 2018,Boarded my flight and saw the same lovely flight attendants who flew me dtw-sea last week and I instantly knew thisâ€_ https://t.co/fOfY9aFXFC,0,3,en,,24115965,US,SeaTac  WA,city,positive
AlaskaAir,9.60895E+17,Tue Feb 06 15:16:34 +0000 2018,@AlaskaAir Itâ€™s 7:15 now and weâ€™ve been sitting on the plane for over an hour. Are you telling me we are going to sâ€_ https://t.co/2WLBVyTCjK,0,0,en,9.60894E+17,37007231,US,SeaTac  WA,city,negative
AlaskaAir,9.60895E+17,Tue Feb 06 15:14:42 +0000 2018,RT @AlaskaAir: Big news. Weâ€™ve picked up the option on our contract to play for another five years with @TimbersFC. We celebrated Rose Cityâ€_,39,0,en,,1912681,,,,neutral
AlaskaAir,9.60894E+17,Tue Feb 06 15:12:48 +0000 2018,|RT @TimbersFC: We are excited to announce the club has entered into a multi-year partnership extension with @AlaskaAir! âœˆï¸èâ__  DETAILS || httpâ€_|,32,0,en,,18605326,,,,neutral
AlaskaAir,9.60893E+17,Tue Feb 06 15:10:20 +0000 2018,RT @saturnsdemise: Our teamtage ain't the only bomb we got dropping soon @AlaskaAir,14,0,en,,8.25952E+17,,,,neutral
AlaskaAir,9.60893E+17,Tue Feb 06 15:10:15 +0000 2018,RT @AlaskaAir: @saturnsdemise We take all threats very seriously. We are reporting this threat to Law Enforcement.,19,0,en,,8.25952E+17,,,,neutral
AlaskaAir,9.6089E+17,Tue Feb 06 14:56:03 +0000 2018,Sure would be nice if our 6:05am @AlaskaAir scheduled departure would take off sometime soon. #mechanicalfailure #delayed #noupdates,0,0,en,,37007231,US,SeaTac  WA,city,negative
AlaskaAir,9.60889E+17,Tue Feb 06 14:53:11 +0000 2018,RT @AlaskaAir: Best way to start the day? @Starbucks at 30 000 feet. #iFlyAlaska https://t.co/itSpgGCynb,17,0,en,,8.78672E+17,,,,neutral
AlaskaAir,9.60888E+17,Tue Feb 06 14:49:07 +0000 2018,@floraandflying @AlaskaAir I actually love this. Takes some of the Virgin Culture and paints to blue! Plus it keepsâ€_ https://t.co/xdBWvnezGu,0,1,en,9.60654E+17,24115965,US,SeaTac  WA,city,positive
AlaskaAir,9.60888E+17,Tue Feb 06 14:48:16 +0000 2018,I forgot how nice this @AlaskaAir lounge was! https://t.co/qpcwMIOnEX Glad I stopped by this morning before my flight!,0,3,en,,24115965,US,SeaTac  WA,city,positive
AlaskaAir,9.60887E+17,Tue Feb 06 14:43:28 +0000 2018,Sunrise over fog while flying into Los Angeles. Thanks for the scenery @alaskaair @ California https://t.co/nRNmEdeTiX,0,0,en,,14667502,US,California  USA,admin,positive
AlaskaAir,9.60886E+17,Tue Feb 06 14:41:33 +0000 2018,RT @AlaskaAir: We can't decide if we love the food or the scenery more in #Austin. Which has your vote? #iFlyAlaska https://t.co/XSWWsDRiNO,6,0,en,,317290373,,,,neutral
AlaskaAir,9.60886E+17,Tue Feb 06 14:40:49 +0000 2018,@AlaskaAir They met us and got us on-board. Thank you!,0,0,en,9.60882E+17,9388192,,,,positive
AlaskaAir,9.60885E+17,Tue Feb 06 14:37:06 +0000 2018,@AlaskaAir  is there a way to get a status on my status match? Needing to book more tickets but would prefer to havâ€_ https://t.co/Enx5co7m6U,0,0,en,,87575327,US,Portland  OR,city,neutral
AlaskaAir,9.60885E+17,Tue Feb 06 14:36:56 +0000 2018,RT @icenest_: @AlaskaAir We take all threats very seriously. We are reporting this threat to Law Enforcement. -Suli https://t.co/bXUjsHuCok,5,0,en,,7.06187E+17,,,,neutral
AlaskaAir,9.60885E+17,Tue Feb 06 14:35:17 +0000 2018,@EmptySeatsPics @AlaskaAir They want nhl and nba there but they canâ€™t even sell out economy plus? Quebec would never let that happen.,0,0,en,9.60719E+17,58075211,,,,neutral
AlaskaAir,9.60884E+17,Tue Feb 06 14:32:33 +0000 2018,RT @ChristianMinis6: @EmptySeatsPics @AlaskaAir Computer Programming @ Purdue; attendance 0  capacity 29 https://t.co/bToHtdB5T8,1,0,en,,2162803243,,,,neutral
AlaskaAir,9.60884E+17,Tue Feb 06 14:31:10 +0000 2018,RT @AlaskaAir: Big news. Weâ€™ve picked up the option on our contract to play for another five years with @TimbersFC. We celebrated Rose Cityâ€_,39,0,en,,8.70751E+17,,,,neutral
AlaskaAir,9.60882E+17,Tue Feb 06 14:23:16 +0000 2018,@AlaskaAir about to miss a connection at SFO. Can you help?,0,0,en,,9388192,,,,negative
AlaskaAir,9.60874E+17,Tue Feb 06 13:53:06 +0000 2018,Had an absolute great time in SFO. Thanks to @HIExpress and @AlaskaAir for no hassle hotel and flight. Sadly my stoâ€_ https://t.co/tA4G6bORTh,0,1,en,,66725525,,,,negative
AlaskaAir,9.6087E+17,Tue Feb 06 13:36:00 +0000 2018,RT @AlaskaAir: Big news. Weâ€™ve picked up the option on our contract to play for another five years with @TimbersFC. We celebrated Rose Cityâ€_,39,0,en,,27952996,,,,neutral
AlaskaAir,9.60869E+17,Tue Feb 06 13:33:04 +0000 2018,This is a good sign. It shows that @AlaskaAir sees value in their #sponsorship investment in the Timbers and MLS. Aâ€_ https://t.co/UfkEphjoGu,0,0,en,,379968307,,,,neutral
AlaskaAir,9.60868E+17,Tue Feb 06 13:27:28 +0000 2018,Sunshine. Where? #IxtapaZihuatanejo @CaladeMarResort @mtlgazette @VancouverSun @TorontoComms @chicagotribuneâ€_ https://t.co/Lb3b54um8m,0,2,en,,418210657,,,,neutral
AlaskaAir,9.60867E+17,Tue Feb 06 13:26:27 +0000 2018,@EmptySeatsPics @AlaskaAir Computer Programming @ Purdue; attendance 0  capacity 29 https://t.co/bToHtdB5T8,1,7,en,9.60719E+17,9.19669E+17,,,,negative
AlaskaAir,9.60867E+17,Tue Feb 06 13:24:14 +0000 2018,@jhsilverman @AlaskaAir @HawaiianAir These logos just asked me why I wonâ€™t grow my hair long again,0,1,en,9.60528E+17,186845337,,,,negative
AlaskaAir,9.60866E+17,Tue Feb 06 13:22:29 +0000 2018,RT @AlaskaAir: We are so proud of our team for being so caring and compassionate. #iAmAlaska #iFlyAlaska https://t.co/FRtKS2LiIE,53,0,en,,4894035661,,,,positive
AlaskaAir,9.60866E+17,Tue Feb 06 13:19:36 +0000 2018,@AlaskaAir Refreshed the app  still shows updated departure time (15 minutes late) but still says â€œon timeâ€ù. https://t.co/ZVJAgn7k1H,0,0,en,9.6086E+17,37007231,US,SeaTac  WA,city,negative
AlaskaAir,9.60859E+17,Tue Feb 06 12:55:04 +0000 2018,Hey @AlaskaAir if a flight is supposed to leave at 6:05 &amp; is delayed to 6:20  how can it still be â€œon timeâ€ù? https://t.co/rlyh9JMC5k,0,0,en,,37007231,US,SeaTac  WA,city,negative
AlaskaAir,9.60859E+17,Tue Feb 06 12:54:16 +0000 2018,RT @AlaskaAir: Best way to start the day? @Starbucks at 30 000 feet. #iFlyAlaska https://t.co/itSpgGCynb,17,0,en,,3202858329,,,,neutral
AlaskaAir,9.60854E+17,Tue Feb 06 12:34:22 +0000 2018,We first met @NimkoAli at #Goalkeepers17 in New York and in less than a year we meet again in the fight to #EndFGM.â€_ https://t.co/SiR0jfTY51,42,48,en,,3114313702,,,,neutral
AlaskaAir,9.60852E+17,Tue Feb 06 12:25:05 +0000 2018,RT @AlaskaAir: Big news. Weâ€™ve picked up the option on our contract to play for another five years with @TimbersFC. We celebrated Rose Cityâ€_,39,0,en,,1904222844,,,,neutral
AlaskaAir,9.60847E+17,Tue Feb 06 12:06:57 +0000 2018,RT @AlaskaAir: We love Costa Rica's winter blues. #PuraVida #iFlyAlaska https://t.co/SQIsZc7GZe,16,0,en,,7.03067E+17,,,,neutral
AlaskaAir,9.60843E+17,Tue Feb 06 11:51:43 +0000 2018,RT @el7tes: @AlaskaAir @___embarrassing @br4zh @activ We take all threats very seriously. We are reporting this threat to Law Enforcement.â€_,187,0,en,,3835921452,,,,neutral
AlaskaAir,9.60841E+17,Tue Feb 06 11:43:51 +0000 2018,Well done from the UK @AlaskaAir https://t.co/uy9zWGVWar,0,0,en,,9.55626E+17,,,,neutral
AlaskaAir,9.60839E+17,Tue Feb 06 11:33:31 +0000 2018,RT @AlaskaAir: Best way to start the day? @Starbucks at 30 000 feet. #iFlyAlaska https://t.co/itSpgGCynb,17,0,en,,172113436,,,,neutral
AlaskaAir,9.60831E+17,Tue Feb 06 11:01:22 +0000 2018,RT @AlaskaAir: Best way to start the day? @Starbucks at 30 000 feet. #iFlyAlaska https://t.co/itSpgGCynb,17,0,en,,2331477840,,,,neutral
AlaskaAir,9.60817E+17,Tue Feb 06 10:07:53 +0000 2018,RT @AlaskaAir: Best way to start the day? @Starbucks at 30 000 feet. #iFlyAlaska https://t.co/itSpgGCynb,17,0,en,,8.57641E+17,,,,neutral
AlaskaAir,9.60813E+17,Tue Feb 06 09:51:18 +0000 2018,@AlaskaAir @LAS @McCarren Refund on checked bag âœ…,0,0,en,9.60811E+17,358292643,,,,negative
AlaskaAir,9.60812E+17,Tue Feb 06 09:46:02 +0000 2018,@AlaskaAir third time my pre check hasnt showed up on my boarding pass. Whatâ€™s wrong?,0,0,en,,94771164,US,Anchorage  AK,city,negative
AlaskaAir,9.60811E+17,Tue Feb 06 09:42:03 +0000 2018,Extended Break or Closed? Really like to know if someone is working so i can check my $25 bag and go get some shutâ€_ https://t.co/IFLBr7QogZ,0,0,en,,358292643,US,McCarran International Airport (LAS),poi,negative
AlaskaAir,9.6081E+17,Tue Feb 06 09:38:37 +0000 2018,@VaticanBank @CoinExchangeio @AlaskaAir Very sadHad similar problem with Capricacoins at @BLEUTRADE. I was not logâ€_ https://t.co/TUNVdwC5T3,0,0,en,9.60749E+17,8.79831E+17,,,,neutral
AlaskaAir,9.60808E+17,Tue Feb 06 09:32:16 +0000 2018,RT @ArcticFisheries: Best part about flying @AlaskaAir into @SeaTacAirport?   A layover with @IvarsClam.  #salmonchowder #fishNChips https:â€_,1,0,en,,9.58046E+17,,,,neutral
AlaskaAir,9.60795E+17,Tue Feb 06 08:37:46 +0000 2018,RT @AlaskaAir: We are so proud of our team for being so caring and compassionate. #iAmAlaska #iFlyAlaska https://t.co/FRtKS2LiIE,53,0,en,,4207216105,,,,positive
AlaskaAir,9.60792E+17,Tue Feb 06 08:27:16 +0000 2018,@AmericanAir @AlaskaAir @JetBlue @united Please put your carry on on the floor  indeed. Not happening on any futureâ€_ https://t.co/UPCXz8aPoQ,0,0,en,9.60791E+17,47442324,,,,negative
AlaskaAir,9.60792E+17,Tue Feb 06 08:26:43 +0000 2018,RT @AlaskaAir: There's a new bird in the sky. https://t.co/A40drdOJIs,276,0,en,,4521223583,,,,positive
AlaskaAir,9.60791E+17,Tue Feb 06 08:22:54 +0000 2018,Has anyone else ever seen multiple cockroaches crawling around a plane? All around their feet? @AmericanAir seems tâ€_ https://t.co/TtwpKqEbnW,0,0,en,,47442324,,,,negative
AlaskaAir,9.6079E+17,Tue Feb 06 08:18:18 +0000 2018,RT @AlaskaAir: Big news. Weâ€™ve picked up the option on our contract to play for another five years with @TimbersFC. We celebrated Rose Cityâ€_,39,0,en,,141120724,,,,neutral
AlaskaAir,9.60788E+17,Tue Feb 06 08:12:48 +0000 2018,RT @AlaskaAir: Big news. Weâ€™ve picked up the option on our contract to play for another five years with @TimbersFC. We celebrated Rose Cityâ€_,39,0,en,,177035298,,,,neutral
AlaskaAir,9.60787E+17,Tue Feb 06 08:06:43 +0000 2018,|RT @TimbersFC: We are excited to announce the club has entered into a multi-year partnership extension with @AlaskaAir! âœˆï¸èâ__  DETAILS || httpâ€_|,32,0,en,,754087640,,,,neutral
AlaskaAir,9.60781E+17,Tue Feb 06 07:44:21 +0000 2018,Lmao just booked flights on @AlaskaAir that come out to $80/person for three people...Companion Pass you aight,0,1,en,,55439929,,,,neutral
AlaskaAir,9.60781E+17,Tue Feb 06 07:42:52 +0000 2018,RT @AlaskaAir: Big news. Weâ€™ve picked up the option on our contract to play for another five years with @TimbersFC. We celebrated Rose Cityâ€_,39,0,en,,220882312,,,,neutral
AlaskaAir,9.60772E+17,Tue Feb 06 07:06:30 +0000 2018,Great job @AlaskaAir https://t.co/TrPwU92miS,0,5,en,,160264147,,,,positive
AlaskaAir,9.60771E+17,Tue Feb 06 07:03:32 +0000 2018,@united Finally getting to Vancouver 12 hours after our initially scheduled arrival. Second @united complaint filedâ€_ https://t.co/hyPvmIk3Jk,0,0,en,9.60637E+17,19415244,,,,negative
AlaskaAir,9.60758E+17,Tue Feb 06 06:11:02 +0000 2018,RT @AlaskaAir: Big news. Weâ€™ve picked up the option on our contract to play for another five years with @TimbersFC. We celebrated Rose Cityâ€_,39,0,en,,114108105,,,,neutral
AlaskaAir,9.60758E+17,Tue Feb 06 06:10:30 +0000 2018,RT @AlaskaAir: We are so proud of our team for being so caring and compassionate. #iAmAlaska #iFlyAlaska https://t.co/FRtKS2LiIE,53,0,en,,24868643,,,,positive
AlaskaAir,9.60756E+17,Tue Feb 06 06:05:22 +0000 2018,RT @AlaskaAir: Big news. Weâ€™ve picked up the option on our contract to play for another five years with @TimbersFC. We celebrated Rose Cityâ€_,39,0,en,,164395220,,,,neutral
AlaskaAir,9.6074E+17,Tue Feb 06 05:01:45 +0000 2018,@AlaskaAir how can I get mileage credit for past flights?,0,0,en,,112768194,,,,negative
AlaskaAir,9.60735E+17,Tue Feb 06 04:40:58 +0000 2018,RT @glarexo_: @AlaskaAir @saturnsdemise We take all threats very seriously. We are reporting this threat to Law Enforcement. https://t.co/3â€_,37,0,en,,3408137885,,,,neutral
AlaskaAir,9.60731E+17,Tue Feb 06 04:23:20 +0000 2018,So I complain about @united airlines shitty customer service and what do you think happened? Thatâ€™s right! They bumâ€_ https://t.co/ig5eZUwx7n,0,5,en,,48841915,US,San Bruno  CA,city,negative
AlaskaAir,9.60727E+17,Tue Feb 06 04:07:06 +0000 2018,RT @TimberJoey: Throughout the off season people were chanting â€˜five more years! Five more years!â€™ And today the @TimbersFC and @AlaskaAirâ€_,3,0,en,,22556296,,,,positive
